timestamp,IP,fullLog,alertID,alertName,rule_firedtimes,affectedLogAtomValues,generalAlertType,CPU_NewAvg,CPU_NewN,CPU_NewVar,CPU_OldAvg,CPU_OldN,CPU_OldVar,CPU_Range,DNS_expected_frequency,DNS_expected_frequencyRange,DNS_frequency
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/Quadro/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/push/framework/lib/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/purevision/tools/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/Quadro/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/Quadro/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/Quadro/tools/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/redcarpet/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/realtorpress/thumbs/_tbs.phptimthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/realtorpress/thumbs/_tbs.phpthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/redcarpet/thumbopen.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/r755/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/redcarpet/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/redcarpet/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/rend/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/regal/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/redcarpet/tools/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/retreat/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/retreat/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/rezo/themify/img.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/reviewit/lib/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/retreat/timthumb.php HTTP/1.1"" 404 165 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/rockstar/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/rockstar/rockstar/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/rockwell_v1.3/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/rockwell_v1.0/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/rockwell/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/Romix/scripts/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/rockwell_v1.7.1/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/royalle/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/royalle/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/royalle/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/rt_panacea_wp/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/rttheme13/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/rttheme13/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sakura/woo-tumblog/functions/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/savinggrace/functions/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sakura/pluguins/woo-tumblog/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sakura/plugins/woo-tumblog/functions/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/savinggrace/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sealight/custom/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sealight/framework/includes/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sealight/custom/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/scripts/magazinum/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sealight/framework/includes/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sealight/functions/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sealight/functions/scripts/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sealight/framework/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sealight/framework/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sealight/functions/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sealight/images/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sealight/functions/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sealight/functions/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sealight/functions/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:07,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:07 +0000] ""HEAD /wp-content/themes/sealight/includes/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
